Cust_id,Inception_Date,Current_status,Duration,Acquisition_cost,Total_tran_6m,Total_tran_12m,Total_tran_18m,Avg_Tran_6m,Avg_Tran_12m,Avg_Tran_18m,Status,gender,age,marital_status,emp_status,no_of_dep,FS_code,no_complaints,only_promo_buyer_flg,value_cust_lvl,high_freq_cust_flg
5231,9-Jun-12,N,27,112,602,903,47,103,126,150,0,1,1,3,1,1,2,20,2,2,1
5232,12-May-08,Y,19,127,847,376,939,112,89,157,1,1,4,1,3,3,2,12,1,3,1
5233,9-May-11,N,16,104,235,778,604,113,118,80,1,2,5,3,3,3,2,12,1,3,1
5234,2-Dec-10,N,16,73,347,77,121,103,191,88,1,2,5,2,2,1,2,27,2,1,1
5235,4-Feb-09,Y,17,92,180,586,829,165,192,127,1,1,4,1,2,3,2,16,1,2,1
5236,22-May-13,Y,31,64,445,981,478,93,182,115,0,1,1,1,3,2,3,15,1,2,2
5237,18-Jul-07,N,27,121,485,604,945,75,127,124,0,2,1,3,1,2,2,7,1,3,2
5238,1-Oct-07,N,25,93,854,561,897,59,115,194,0,2,3,1,3,4,3,18,1,1,1
5239,5-Aug-12,Y,27,146,699,950,94,190,116,84,0,1,1,2,1,1,3,1,2,2,2
5240,13-May-10,N,7,87,284,392,184,120,185,167,1,2,4,3,2,4,3,6,1,1,2
5241,30-Aug-12,Y,7,133,237,668,237,90,96,156,1,2,5,3,3,1,1,12,2,2,1
5242,25-Feb-10,Y,15,53,332,603,423,188,114,126,1,2,5,2,3,3,3,28,1,2,2
5243,20-Aug-10,N,18,54,353,444,740,66,69,60,1,2,5,3,1,2,1,15,1,1,2
5244,7-Apr-08,N,27,94,373,399,833,108,106,183,0,2,1,2,1,1,1,30,1,2,2
5245,2-Aug-10,N,26,102,980,99,40,147,132,67,0,2,1,1,3,2,2,22,1,3,2
5246,13-Jan-11,Y,30,106,968,898,495,191,111,129,0,1,3,3,3,2,2,6,1,3,1
5247,21-Apr-10,N,27,80,777,171,761,187,151,121,0,2,1,1,3,4,3,2,2,2,2
5248,1-Nov-10,Y,18,133,409,226,496,165,175,170,1,2,4,3,1,4,2,12,1,3,2
5249,29-Oct-09,Y,34,118,787,589,912,70,75,90,0,2,2,2,1,4,3,5,2,3,1
5250,16-Jan-11,Y,26,148,931,341,823,83,67,188,0,2,5,1,3,1,2,12,1,2,1
5251,14-Jan-11,Y,27,141,540,715,501,119,126,139,0,2,3,3,3,2,3,2,1,1,2
5252,20-Oct-07,N,10,113,851,336,421,136,170,127,1,2,3,1,3,1,2,17,2,1,2
5253,21-Apr-11,N,8,142,477,783,606,62,178,56,1,2,2,2,2,3,1,6,1,2,1
5254,21-Apr-09,N,19,129,498,543,235,95,51,184,1,1,3,3,2,4,3,8,2,3,2
5255,21-Nov-09,N,21,58,699,70,3,82,180,90,1,1,1,2,2,4,3,8,1,1,1
5256,1-Jul-09,Y,29,65,802,792,696,164,158,167,0,2,2,2,1,2,2,27,1,3,1
5257,3-Dec-11,Y,33,71,376,874,173,94,186,151,0,1,2,1,3,3,3,9,2,1,1
5258,17-Jan-08,Y,18,68,266,167,249,166,188,116,1,2,5,2,1,1,2,6,2,2,1
5259,26-Jun-10,Y,11,121,428,721,944,54,198,121,1,2,5,2,3,3,3,13,1,3,1
5260,25-Jun-07,Y,14,97,899,176,297,86,69,131,1,2,3,2,3,4,2,19,2,3,1
5261,26-Feb-13,Y,22,84,150,633,747,82,128,72,1,2,4,1,1,4,3,23,2,2,2
5262,2-Oct-12,N,6,101,54,130,515,71,60,161,1,2,1,2,2,3,1,21,1,2,2
5263,9-Jul-10,Y,29,131,702,632,34,88,116,92,0,2,5,3,1,4,1,6,1,2,1
5264,27-May-11,Y,35,96,868,446,6,159,85,119,0,1,5,2,1,2,1,30,1,1,2
5265,9-Jul-07,Y,25,120,807,416,413,69,112,97,0,1,5,3,2,1,3,19,1,2,1
5266,25-Sep-12,N,15,81,411,335,577,173,82,163,1,1,3,1,2,2,1,7,2,3,2
5267,10-Mar-09,N,32,91,356,67,815,124,103,118,0,1,4,3,1,4,1,27,1,3,2
5268,18-Apr-13,Y,9,72,620,19,324,81,111,70,1,2,1,2,3,2,2,11,1,1,1
5269,1-Feb-13,N,14,83,548,934,493,89,149,164,1,2,2,2,2,2,1,22,2,3,2
5270,26-May-08,N,10,111,352,978,575,191,157,188,1,2,2,2,2,4,3,17,2,3,2
5271,16-Oct-08,N,26,109,233,971,89,200,172,66,0,2,2,1,1,4,1,21,1,1,1
5272,25-Dec-09,Y,33,99,95,169,935,59,82,131,0,2,3,1,3,3,3,15,1,2,2
5273,10-Apr-11,N,14,90,605,240,919,127,53,67,1,1,4,1,1,1,3,16,2,3,1
5274,30-Oct-11,Y,25,71,35,180,279,89,83,126,0,2,4,3,3,3,3,12,2,3,1
5275,28-Aug-07,N,33,126,119,348,808,107,113,83,0,2,2,2,3,2,3,0,2,1,1
5276,1-Jan-13,N,11,91,716,79,418,52,153,106,1,1,4,3,1,2,3,14,2,2,2
5277,15-Mar-11,Y,18,109,713,280,347,97,67,66,1,2,3,2,2,4,1,24,1,2,1
5278,11-Jul-12,N,35,142,93,597,86,111,55,68,0,2,3,1,1,3,2,1,2,2,2
5279,24-Apr-10,N,23,52,83,288,939,181,199,57,1,1,1,1,2,2,3,23,1,1,2
5280,2-Sep-07,N,10,105,166,670,530,143,142,62,1,1,1,1,3,2,2,29,1,1,1
5281,30-Jun-08,Y,17,149,192,743,793,143,116,132,1,2,4,3,1,1,1,23,2,2,1
5282,31-Aug-13,Y,25,107,125,338,125,90,115,165,0,1,3,3,1,4,1,14,1,2,1
5283,20-Jan-09,Y,36,95,403,49,733,116,195,81,0,2,2,2,2,3,2,14,2,1,2
5284,19-Jun-09,Y,8,114,830,932,963,82,107,183,1,2,3,2,2,3,2,16,1,2,2
5285,8-Jun-09,N,20,117,56,65,940,170,140,113,1,2,5,3,1,2,1,18,1,1,1
5286,16-Jun-09,Y,35,143,327,402,511,198,97,177,0,2,1,3,2,4,3,25,2,1,2
5287,22-Nov-08,Y,11,132,787,757,903,186,96,91,1,2,4,3,1,4,2,9,2,2,2
5288,25-Jun-11,N,24,63,765,677,292,144,88,193,1,2,4,1,1,3,1,12,2,2,1
5289,17-Mar-10,N,13,68,170,201,586,51,61,179,1,1,1,3,1,4,1,26,2,2,2
5290,24-Aug-08,N,27,83,939,372,575,177,118,91,0,2,1,3,2,4,3,16,2,1,2
5291,15-Dec-08,Y,33,143,646,511,539,70,97,98,0,1,3,2,2,4,1,30,1,2,1
5292,4-Jun-07,Y,26,100,124,140,404,51,85,159,0,2,4,3,1,1,2,3,2,1,1
5293,2-Feb-08,N,17,86,402,215,994,195,70,179,1,1,3,1,3,4,1,24,2,2,2
5294,10-Dec-12,N,25,123,266,809,437,104,147,99,0,2,3,3,1,1,3,6,2,1,2
5295,29-Jun-11,N,24,148,837,750,525,177,193,175,1,1,2,1,3,2,3,17,1,2,1
5296,4-Sep-08,Y,27,131,109,307,366,146,121,155,0,1,5,1,1,2,2,23,1,1,1
5297,14-Sep-11,N,9,120,366,621,640,57,98,60,1,1,1,2,1,4,3,20,1,2,2
5298,1-Mar-09,Y,27,58,180,880,224,144,77,71,0,2,3,1,1,1,3,6,2,1,2
5299,6-Aug-11,N,35,64,555,914,6,150,168,58,0,2,5,2,1,1,2,4,2,3,1
5300,31-Jul-13,N,10,123,810,677,665,96,162,64,1,2,1,1,3,2,2,13,1,3,2
5301,31-Jan-11,N,32,137,494,702,608,63,173,189,0,2,1,1,3,4,3,3,2,3,1
5302,13-Jan-08,N,11,57,502,550,997,175,66,153,1,1,2,3,2,2,1,22,2,3,2
5303,8-Jun-13,N,27,83,739,898,500,110,77,89,0,2,2,3,2,1,3,22,1,1,1
5304,8-Jul-09,N,35,73,319,739,926,78,187,170,0,2,2,3,1,3,2,7,2,1,1
5305,24-Jun-12,Y,16,131,721,422,964,81,119,164,1,1,2,3,3,3,3,6,1,1,1
5306,28-Jan-12,N,16,143,639,775,869,185,50,67,1,1,5,2,1,2,3,14,1,2,2
5307,18-Mar-10,Y,14,145,84,611,913,154,90,193,1,2,5,1,1,1,1,22,2,2,2
5308,6-May-12,N,26,122,835,876,539,136,181,195,0,2,4,1,3,3,1,16,1,2,1
5309,21-Apr-12,Y,28,133,581,71,176,55,55,54,0,1,4,2,3,3,1,25,2,3,1
5310,27-Dec-11,N,17,55,467,464,443,63,197,142,1,2,1,1,1,2,2,8,2,2,2
5311,31-Dec-12,Y,35,142,117,357,69,190,121,122,0,1,4,2,3,3,1,3,1,2,1
5312,19-Feb-10,Y,20,107,463,764,440,161,177,142,1,2,1,3,3,3,3,12,1,2,2
5313,2-Jun-11,N,9,70,864,104,413,175,54,57,1,1,3,3,1,4,2,12,2,3,1
5314,12-Mar-09,N,32,96,47,559,412,94,160,56,0,2,3,2,2,4,2,8,1,2,1
5315,13-Feb-08,N,6,82,405,345,939,136,63,94,1,2,2,1,3,3,3,15,1,2,1
5316,18-Sep-07,Y,28,59,286,348,456,69,187,159,0,1,5,3,3,3,3,17,2,3,2
5317,15-Mar-10,N,25,127,718,665,772,78,63,163,0,2,2,1,3,2,2,6,2,3,1
5318,10-Dec-10,N,32,51,505,846,470,106,70,135,0,1,1,3,3,4,2,0,1,1,1
5319,20-Jun-11,Y,9,78,209,806,976,62,163,180,1,2,5,2,3,3,1,27,2,2,1
5320,1-Dec-07,Y,21,126,172,421,666,81,182,168,1,1,3,3,2,3,3,22,1,3,1
5321,19-Jul-13,N,29,72,201,273,584,58,150,111,0,2,2,3,2,3,3,22,1,2,1
5322,2-Mar-12,N,16,73,134,713,746,86,129,97,1,2,2,3,3,4,1,12,1,1,1
5323,11-Nov-11,Y,34,81,563,372,278,125,113,182,0,1,5,1,1,2,3,27,2,2,1
5324,17-Apr-08,Y,18,75,285,584,204,187,187,100,1,1,5,1,3,1,1,8,1,1,1
5325,31-May-12,Y,14,135,293,992,661,88,140,131,1,1,3,2,2,1,1,6,2,3,1
5326,31-Aug-12,N,35,139,771,167,753,93,189,65,0,2,1,3,3,3,2,21,1,1,2
5327,29-Oct-09,N,26,135,247,233,54,100,195,125,0,1,2,1,1,2,3,4,2,3,2
5328,22-Aug-09,Y,9,78,850,61,652,65,163,198,1,1,2,3,1,4,3,12,1,2,2
5329,17-Aug-13,Y,35,133,791,257,461,184,105,159,0,2,1,2,2,2,3,21,2,1,2
5330,11-Dec-10,N,30,73,285,444,232,186,190,176,0,1,2,1,1,2,3,2,1,2,1
5331,22-Dec-07,Y,24,133,542,94,429,164,109,106,1,1,3,2,1,3,2,9,1,3,2
5332,19-Nov-08,Y,31,118,739,152,447,110,146,89,0,1,3,3,3,4,1,5,1,1,1
5333,21-May-07,N,22,105,973,229,200,164,107,69,1,2,2,3,2,3,1,7,1,1,1
5334,17-Mar-09,N,33,95,516,94,798,98,82,141,0,1,3,2,2,1,1,21,2,3,1
5335,22-Jan-08,N,34,81,361,52,509,193,51,55,0,1,4,1,2,3,2,30,1,2,2
5336,12-Sep-12,N,25,87,694,990,5,86,191,129,0,2,5,3,2,1,1,18,2,2,2
5337,20-Sep-08,N,8,139,133,978,577,63,139,55,1,2,5,2,1,1,2,20,2,2,2
5338,21-Jul-10,N,33,77,629,683,811,151,118,140,0,2,1,3,1,3,2,11,2,2,1
5339,20-Feb-12,N,11,105,639,879,145,122,116,89,1,2,1,2,3,3,3,21,1,2,2
5340,24-Jul-10,Y,26,64,742,603,541,168,188,170,0,1,3,2,1,3,2,3,1,1,2
5341,21-May-11,N,26,105,102,763,718,137,58,195,0,1,1,1,1,2,1,9,1,1,1
5342,17-Jan-13,Y,20,100,841,920,353,85,69,125,1,1,3,2,2,3,3,27,2,1,2
5343,3-Mar-12,Y,34,128,299,344,430,82,119,94,0,2,4,1,2,1,2,13,1,3,2
5344,7-Aug-09,N,32,78,617,615,498,71,186,180,0,1,5,3,3,3,1,24,2,2,1
5345,29-Jun-10,Y,30,74,950,65,571,198,175,151,0,1,2,1,3,1,3,9,1,3,1
5346,26-Oct-10,Y,32,69,238,866,838,84,131,123,0,2,3,2,3,2,2,14,2,2,1
5347,25-Oct-09,Y,35,122,494,650,879,99,88,179,0,1,1,1,2,4,2,20,2,1,1
5348,19-May-10,N,31,84,490,3,238,62,160,144,0,1,5,1,3,3,2,23,2,2,2
5349,12-Oct-10,N,24,61,854,558,335,175,89,116,1,1,3,2,3,2,2,23,2,3,1
5350,1-Jun-08,N,34,134,25,26,224,138,83,61,0,1,4,3,1,2,3,9,1,1,1
5351,7-Jul-07,N,13,91,6,294,727,170,116,180,1,1,5,3,1,4,3,7,1,3,2
5352,6-Apr-12,Y,19,56,271,503,652,59,160,193,1,2,2,3,2,4,1,12,1,3,1
5353,21-Oct-10,Y,17,72,277,204,889,94,78,171,1,2,1,3,1,4,2,9,1,2,2
5354,13-Oct-11,N,31,64,681,549,78,163,117,86,0,1,2,1,1,3,3,8,2,2,1
5355,30-Jul-10,N,8,89,799,589,23,163,58,199,1,1,4,2,2,1,2,28,2,1,2
5356,17-Jul-10,Y,8,109,217,522,279,160,124,111,1,2,1,3,1,1,2,13,2,1,2
5357,30-Dec-08,Y,20,59,76,282,716,55,135,86,1,2,3,1,3,2,2,19,2,3,1
5358,17-Nov-12,Y,34,87,486,418,175,83,103,92,0,2,1,3,3,1,2,10,2,3,2
5359,26-Jun-13,Y,33,135,439,544,80,51,190,133,0,2,1,3,2,1,1,17,2,2,2
5360,3-Apr-08,N,33,102,633,334,637,124,109,127,0,2,4,1,2,2,3,12,1,3,2
5361,28-Jan-11,N,31,52,977,511,387,112,177,92,0,2,3,2,3,1,3,14,1,3,1
5362,30-Nov-09,Y,27,97,639,778,181,97,192,147,0,2,1,2,2,2,1,16,1,2,1
5363,16-Jan-09,N,18,147,745,212,156,85,74,72,1,2,1,1,1,1,2,18,2,1,2
5364,12-Apr-13,N,15,130,96,71,178,146,116,188,1,1,1,1,3,2,3,7,1,1,2
5365,2-Dec-09,Y,9,96,642,312,507,105,85,145,1,1,2,3,2,2,1,12,1,1,1
5366,8-Aug-08,N,35,120,187,758,452,191,171,165,0,2,5,3,1,1,1,13,1,3,1
5367,20-Apr-11,N,35,150,413,777,854,77,197,69,0,2,4,3,2,1,1,1,2,2,1
5368,4-May-12,Y,17,108,562,568,986,102,92,176,1,2,1,1,2,1,3,12,2,1,2
5369,2-Jul-09,N,29,112,254,634,98,131,82,103,0,1,5,3,3,3,3,20,1,1,1
5370,24-Sep-09,Y,33,150,681,283,510,196,83,189,0,2,2,3,1,2,2,2,1,1,1
5371,4-Jun-10,Y,8,136,551,531,451,57,64,160,1,1,5,2,2,2,2,12,2,2,1
5372,16-May-12,N,18,76,810,470,329,105,77,152,1,2,5,1,2,4,1,27,1,2,1
5373,21-Aug-10,N,23,142,258,888,663,157,59,164,1,1,1,1,3,3,2,24,1,3,1
5374,3-Jun-12,N,20,81,152,184,115,104,185,141,1,2,4,3,3,4,2,21,1,2,1
5375,27-Jul-10,Y,29,50,305,677,205,195,133,59,0,2,3,1,2,1,2,23,2,2,1
5376,29-Oct-07,N,19,65,71,286,523,107,158,130,1,2,1,1,2,3,1,29,2,2,1
5377,12-Apr-13,N,29,123,68,151,948,162,166,78,0,2,2,2,3,4,2,13,2,2,1
5378,5-Apr-13,N,30,107,721,208,796,175,129,126,0,1,5,3,3,2,1,26,1,1,1
5379,6-Jul-08,Y,21,71,220,424,478,52,187,142,1,1,5,1,1,2,2,25,2,1,2
5380,5-Oct-12,N,32,68,48,738,364,69,93,50,0,2,2,1,1,2,2,13,1,3,1
5381,19-Jan-09,Y,18,118,911,10,316,137,106,77,1,1,5,2,1,3,3,17,1,1,2
5382,29-Jun-13,N,27,140,900,503,657,129,133,195,0,1,2,1,2,1,3,28,1,1,1
5383,27-Aug-13,Y,22,100,921,373,221,189,106,154,1,1,4,3,3,1,1,14,2,1,2
5384,7-Nov-09,Y,23,54,399,350,612,188,64,104,1,2,5,1,3,4,2,16,1,2,2
5385,10-Apr-10,Y,13,127,974,604,164,56,113,176,1,1,2,3,3,2,2,12,2,1,1
5386,24-Feb-08,Y,8,80,54,835,832,78,101,127,1,2,4,3,3,4,3,30,2,2,1
5387,22-Jul-12,Y,10,102,283,32,503,171,123,91,1,1,2,3,3,3,1,12,2,3,1
5388,25-Jun-11,N,6,135,322,203,34,139,197,153,1,2,3,3,2,1,2,14,1,1,2
5389,21-Sep-10,N,25,61,312,885,591,54,151,142,0,1,2,3,2,3,1,11,2,1,2
5390,17-Apr-10,Y,13,115,145,896,921,89,100,60,1,1,4,1,3,2,1,12,1,3,1
5391,18-Jul-09,Y,35,110,744,207,720,152,102,122,0,2,4,2,3,2,3,21,1,1,2
5392,9-May-07,N,24,135,660,386,273,71,121,117,1,1,2,3,2,4,1,12,2,2,1
5393,16-Feb-10,N,27,91,906,210,971,106,168,152,0,1,2,1,1,2,1,9,1,2,2
5394,21-Jun-11,Y,28,78,970,63,90,185,81,85,0,2,5,3,2,1,2,4,1,1,1
5395,9-Apr-10,Y,21,127,168,471,531,159,54,172,1,1,4,2,3,2,2,12,2,2,2
5396,29-Dec-12,Y,27,67,577,884,137,105,119,184,0,2,2,1,3,3,2,20,2,1,1
5397,13-May-08,N,30,138,104,399,125,55,140,67,0,1,3,2,3,2,2,29,1,1,1
5398,20-Nov-11,Y,7,122,17,228,322,200,190,124,1,1,2,2,1,2,1,22,1,2,2
5399,8-May-09,Y,25,125,870,739,469,181,131,191,0,2,3,1,2,1,3,3,1,3,1
5400,18-Jan-10,Y,20,132,150,451,389,101,72,151,1,2,3,1,1,2,2,26,2,3,2
5401,25-Aug-10,N,22,133,91,893,786,109,144,143,1,2,5,2,2,3,1,17,1,2,2
5402,21-Mar-10,N,33,93,927,546,302,158,75,86,0,1,3,3,2,1,3,26,2,2,1
5403,3-Dec-11,Y,14,97,584,668,653,60,89,106,1,1,1,2,2,2,1,6,1,3,2
5404,3-Mar-08,Y,24,73,729,347,609,111,97,186,1,1,1,1,2,2,2,13,2,2,2
5405,26-Nov-12,Y,16,104,701,2,98,185,95,126,1,1,2,3,1,2,3,8,2,2,2
5406,10-Dec-08,Y,28,91,757,546,526,84,153,135,0,2,1,1,3,2,1,3,1,2,2
5407,10-Mar-08,Y,33,75,677,17,613,105,50,168,0,2,1,1,3,4,2,6,2,1,2
5408,9-Feb-12,Y,20,94,972,281,210,189,137,131,1,2,3,3,1,2,2,12,2,2,1
5409,15-Mar-13,N,14,53,918,224,604,176,121,110,1,2,2,2,1,1,3,26,1,1,2
5410,19-Apr-08,N,10,136,883,10,125,155,195,51,1,1,2,3,1,3,1,20,2,3,1
5411,29-Oct-09,Y,7,73,615,108,609,189,67,95,1,1,2,3,1,2,1,29,1,2,2
5412,25-May-09,N,30,94,92,509,341,59,66,105,0,1,4,3,3,1,1,4,1,3,1
5413,12-Jun-12,Y,14,80,188,359,388,130,115,171,1,1,3,3,3,1,3,9,1,1,2
5414,10-Sep-08,Y,14,78,376,691,884,200,177,129,1,1,1,2,1,2,1,8,1,3,1
5415,8-Nov-07,Y,17,85,110,709,697,155,147,74,1,1,5,3,3,4,3,30,2,1,1
5416,5-Jun-07,Y,14,134,655,504,937,124,197,64,1,2,1,2,2,4,2,8,2,2,2
5417,12-Feb-12,N,6,141,386,836,957,88,128,164,1,2,2,3,3,4,3,12,1,2,1
5418,12-Sep-11,Y,31,82,116,493,153,55,96,199,0,1,2,1,2,4,3,24,2,3,2
5419,16-Aug-10,Y,28,136,381,230,387,124,184,133,0,2,1,3,3,2,1,23,1,1,1
5420,9-Jan-08,Y,35,65,50,361,204,148,140,169,0,2,3,1,2,1,2,3,1,2,2
5421,11-Jan-13,N,12,50,676,206,147,56,99,188,1,2,5,2,2,3,2,15,2,1,1
5422,17-Apr-11,N,30,64,28,523,618,128,139,199,0,2,1,1,3,1,3,2,1,3,1
5423,31-Mar-12,Y,27,63,539,541,874,179,91,56,0,2,5,2,3,2,2,23,1,2,1
5424,1-Jun-13,N,23,147,852,982,697,163,129,155,1,2,4,1,1,4,1,22,2,2,1
5425,21-Jan-10,Y,15,149,770,929,798,59,172,179,1,1,3,2,3,3,3,28,2,2,1
5426,6-Dec-11,N,10,124,335,22,13,193,122,106,1,1,3,1,2,1,2,10,2,2,1
5427,7-Jan-10,Y,30,102,909,71,709,182,146,197,0,2,3,2,2,2,2,19,1,3,2
5428,10-Mar-12,N,12,148,831,296,341,111,97,71,1,1,5,1,2,4,1,16,1,3,1
5429,28-Apr-11,Y,34,137,706,871,618,127,83,116,0,1,2,3,3,3,2,17,2,2,1
5430,12-Jun-12,N,35,137,975,148,776,127,154,145,0,2,3,2,2,2,1,10,1,1,2
5431,13-Jan-10,N,30,122,456,76,7,73,53,99,0,2,4,3,2,4,3,7,2,2,2
5432,20-Nov-07,Y,32,122,206,270,952,158,192,66,0,2,4,1,3,4,3,18,2,1,2
5433,12-Jul-09,Y,27,150,270,687,586,166,127,196,0,1,4,1,1,3,3,2,1,3,2
5434,23-Sep-09,Y,32,74,486,418,481,134,95,134,0,1,1,1,3,4,1,11,2,2,1
5435,15-May-13,N,24,135,479,118,564,187,178,199,1,1,4,2,1,3,2,16,2,3,1
5436,23-Mar-10,N,9,149,227,734,378,150,92,108,1,1,2,2,2,3,2,7,2,3,1
5437,21-May-09,N,12,144,216,829,568,56,71,181,1,2,5,2,1,4,2,28,1,3,1
5438,21-Aug-12,N,19,96,340,610,551,109,68,105,1,2,5,2,2,2,3,23,1,2,2
5439,11-Dec-12,N,34,109,53,908,816,194,91,189,0,2,5,2,1,4,1,23,2,1,2
5440,5-Apr-11,Y,15,112,402,890,218,148,135,83,1,2,2,3,1,3,3,15,1,3,2
5441,27-Nov-12,N,14,94,244,76,579,120,142,159,1,2,5,3,3,3,3,9,1,2,2
5442,22-Feb-09,N,26,140,789,971,331,142,92,174,0,1,3,3,2,4,3,18,2,2,2
5443,6-Jul-13,N,35,51,570,32,422,119,67,148,0,1,1,3,1,1,1,3,2,2,2
5444,25-Nov-12,Y,30,51,229,307,65,162,198,130,0,1,1,2,1,4,2,23,1,3,2
5445,8-May-10,Y,19,130,196,923,942,165,158,148,1,1,5,3,1,2,2,18,2,1,1
5446,6-Apr-12,Y,32,142,989,480,895,73,193,148,0,1,5,1,2,4,2,30,2,3,1
5447,26-Mar-09,N,10,127,668,719,190,111,142,175,1,1,1,3,1,1,1,12,2,3,2
5448,24-Jan-09,N,27,80,1,922,60,178,57,82,0,2,1,1,2,1,1,1,2,2,2
5449,12-Feb-09,Y,35,119,65,372,309,122,60,68,0,1,4,1,2,4,3,5,2,3,1
5450,3-Jul-07,Y,12,119,894,840,659,142,165,129,1,2,1,2,2,1,3,19,2,2,2
5451,14-Jul-11,N,18,88,377,340,549,50,145,174,1,1,1,3,1,3,2,16,2,1,2
5452,31-Mar-13,N,31,99,179,945,343,108,51,139,0,2,4,2,1,3,1,28,2,1,1
5453,11-Jul-07,N,17,128,301,882,608,179,61,68,1,2,4,2,1,3,3,8,2,1,1
5454,17-Nov-11,Y,17,56,366,623,326,161,199,154,1,2,2,3,2,1,2,12,1,1,2
5455,23-Jul-13,Y,9,103,164,266,736,109,120,179,1,2,2,3,2,2,1,19,2,3,2
5456,17-Sep-12,Y,28,72,595,380,324,124,115,162,0,2,4,2,1,2,3,18,2,1,2
5457,27-Apr-09,N,35,73,528,558,130,166,140,160,0,1,3,3,2,4,2,5,1,2,2
5458,25-Nov-09,N,27,85,648,525,805,50,112,190,0,2,1,1,2,3,2,10,2,2,2
5459,7-Jul-10,N,23,142,201,830,202,146,173,113,1,2,1,2,3,4,1,10,2,1,2
5460,8-Mar-11,N,32,117,832,866,728,152,128,161,0,2,5,2,1,2,1,26,2,2,2
5461,30-Jan-12,N,21,140,383,306,988,120,159,143,1,2,3,2,2,2,1,12,2,2,1
5462,13-Mar-12,Y,25,78,229,940,1000,79,115,58,0,2,4,2,3,3,2,18,1,2,1
5463,26-Nov-08,Y,30,110,530,406,505,93,107,100,0,1,5,2,2,1,2,9,1,1,1
5464,25-Oct-09,Y,14,115,670,363,417,85,67,186,1,1,5,1,3,2,3,7,2,2,2
5465,10-Feb-12,Y,26,74,589,982,296,143,176,187,0,2,4,2,3,3,1,24,2,1,2
5466,13-Jun-12,Y,24,79,333,637,66,79,82,139,1,2,3,2,3,4,1,12,1,2,2
5467,26-Dec-08,Y,25,137,757,393,117,106,191,80,0,2,1,1,3,2,1,4,2,3,2
5468,27-Jun-08,N,15,122,495,507,332,55,66,180,1,2,3,2,1,3,1,19,2,3,2
5469,26-Mar-12,Y,17,135,494,259,902,192,171,187,1,1,3,2,3,2,2,15,1,3,2
5470,14-Aug-09,Y,20,71,148,155,653,101,142,152,1,2,2,1,1,3,2,27,1,3,2
5471,4-Oct-11,N,18,94,63,236,5,198,51,129,1,2,1,1,3,2,2,11,1,2,2
5472,19-Mar-13,N,9,112,693,129,284,104,120,110,1,1,1,1,3,3,2,23,1,1,2
5473,15-Oct-08,Y,23,90,407,555,754,181,79,138,1,2,5,3,2,4,3,19,1,1,2
5474,22-Jan-11,N,6,107,242,902,115,119,154,62,1,2,2,3,3,1,3,26,1,2,1
5475,5-Sep-13,Y,6,122,774,354,798,83,53,87,1,2,5,3,1,2,3,12,2,1,1
5476,21-Nov-12,N,34,64,883,726,164,97,97,100,0,1,4,1,2,1,2,21,1,2,1
5477,15-Jun-12,N,10,68,155,655,288,148,193,173,1,1,3,3,3,3,3,27,1,1,2
5478,30-Jan-13,Y,31,135,605,427,259,176,186,192,0,2,3,3,1,4,3,29,1,1,1
5479,23-Nov-09,N,9,59,260,110,397,164,145,188,1,2,1,1,3,1,2,12,2,1,1
5480,26-Jul-08,Y,27,51,881,695,497,183,71,185,0,2,1,1,1,4,1,2,2,1,1
5481,14-Nov-07,N,6,61,729,498,215,180,151,93,1,1,2,2,1,3,3,12,2,2,1
5482,1-Aug-12,Y,17,102,605,494,628,181,171,172,1,1,5,3,3,4,2,20,1,2,1
5483,20-Oct-08,N,27,121,706,181,123,154,146,196,0,2,3,1,2,1,1,27,2,3,2
5484,20-Oct-09,Y,36,62,394,427,59,87,103,146,0,1,2,3,1,3,1,17,1,1,2
5485,29-Oct-11,N,9,114,166,336,370,135,90,167,1,1,4,3,3,1,1,25,1,1,2
5486,22-Sep-07,N,8,61,664,527,230,148,200,200,1,1,2,1,3,3,2,9,1,3,1
5487,16-Oct-08,N,23,66,985,271,384,174,90,125,1,2,3,1,3,1,3,15,2,2,1
5488,28-Aug-11,N,33,91,919,5,329,181,51,78,0,1,3,1,2,1,3,25,1,1,2
5489,4-May-07,N,19,127,821,554,46,50,99,167,1,1,3,1,1,3,2,21,1,3,2
5490,23-Jun-11,N,7,150,885,18,114,78,195,66,1,1,2,3,2,3,1,11,2,3,2
5491,28-Apr-10,Y,12,56,326,5,40,184,140,107,1,1,4,2,2,4,2,18,1,3,2
5492,10-Feb-08,Y,10,68,30,898,136,102,130,178,1,1,2,2,2,4,3,12,2,2,2
5493,30-Nov-07,Y,22,96,406,82,82,193,141,61,1,1,3,2,2,3,3,20,2,1,2
5494,23-Aug-11,N,20,56,481,706,981,163,105,182,1,1,5,1,3,1,3,6,2,3,2
5495,15-Apr-10,Y,11,91,12,972,281,198,130,94,1,2,5,1,1,2,2,10,2,2,2
5496,25-Jan-13,Y,19,104,437,196,801,148,130,110,1,2,5,2,2,3,1,8,1,3,2
5497,1-Jun-13,Y,16,76,941,779,947,57,131,101,1,1,2,3,1,3,1,20,1,3,2
5498,6-Dec-09,Y,12,118,170,839,228,169,195,114,1,2,4,2,1,4,2,22,2,3,2
5499,13-Jul-12,N,28,56,2,547,31,107,85,117,0,1,2,1,3,2,2,1,2,3,1
