age1,salary,Num_Citylived,jobtype,dv_jt_other,dv_jt_govt,dv_jt_biz,dv_jt_pvt,Payer,dv_payer_parents,dv_payer_self,dv_payer_company,ClsRelativesCnt,Travel,dv_travel_low,dv_travel_medium,dv_travel_high,RelativesAbroad,dv_Rel_yes,dv_Rel_No,AvgBill,StdAvgBill
44,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,626.75,0.558709359
50,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,616,0.451963966
47,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,563.75,-0.066868293
54,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,729,1.574031819
29,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,636,0.650560046
41,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,338.25,-2.306039097
63,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,667.5,0.963348873
49,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,522,-0.48143761
52,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,322.25,-2.464915961
63,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,533.25,-0.369727315
38,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,612,0.41224475
56,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,579.5,0.08952612
62,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,627.5,0.566156712
28,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,541.25,-0.290288883
36,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,524,-0.461578002
62,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,671.25,1.000585638
35,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,742.75,1.710566624
63,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,494.5,-0.754507221
42,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,580.25,0.096973473
34,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,469.25,-1.005234772
52,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,517.25,-0.52860418
43,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,665,0.938524363
28,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,549,-0.213332902
59,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,491.5,-0.784296633
62,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,579.5,0.08952612
31,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,675,1.037822403
43,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,494,-0.759472123
59,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,453.5,-1.161629185
35,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,616.25,0.454446417
63,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,592.25,0.216131121
46,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,517,-0.531086631
59,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,560.75,-0.096657705
60,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,584.25,0.136692689
34,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,595,0.243438082
53,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,511,-0.590665455
58,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,562.5,-0.079280548
28,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,743,1.713049075
50,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,449.25,-1.203830852
52,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,606,0.352665926
47,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,680,1.087471423
54,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,488.25,-0.816568496
57,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,650.25,0.792059754
33,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,767,1.951364371
27,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,627,0.56119181
42,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,704,1.325786719
35,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,580,0.094491022
36,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,450.25,-1.193901048
49,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,459.25,-1.104532812
44,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,699.75,1.283585052
31,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,722,1.504523191
60,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,635.25,0.643112693
30,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,593.75,0.231025827
45,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,663,0.918664755
46,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,568,-0.024666626
50,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,517,-0.531086631
61,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,616.5,0.456928868
35,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,539,-0.312630942
25,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,666.75,0.95590152
44,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,649,0.779647498
50,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,452.25,-1.17404144
28,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,668.75,0.975761128
58,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,393.75,-1.754934974
43,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,632.75,0.618288183
45,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,339.25,-2.296109293
25,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,567.25,-0.032113979
29,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,643,0.720068674
34,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,574.25,0.037394649
28,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,751.75,1.79993486
40,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,620,0.491683182
60,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,317.75,-2.509600079
35,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,584,0.134210238
53,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,638,0.670419654
65,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,604.5,0.33777122
56,60000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,582.5,0.119315532
23,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,671,0.998103187
46,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,573,0.024982394
22,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,474.25,-0.955585752
30,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,811.75,2.395723101
65,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,625.25,0.543814653
46,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,512.25,-0.5782532
60,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,552.5,-0.178578588
43,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,575.25,0.047324453
51,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,566.75,-0.037078881
29,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,693.75,1.224006228
50,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,561,-0.094175254
59,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,574.25,0.037394649
26,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,537,-0.33249055
59,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,608.5,0.377490436
27,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,708,1.365505935
48,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,447,-1.226172911
39,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,501,-0.689963495
34,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,542.25,-0.280359079
26,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,757.75,1.859513684
45,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,537,-0.33249055
51,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,563.75,-0.066868293
45,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,488.25,-0.816568496
27,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,727,1.554172211
43,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,513.25,-0.568323396
58,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,583.5,0.129245336
29,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,699.75,1.283585052
35,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,678,1.067611815
46,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,489,-0.809121143
24,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,509.25,-0.608042612
27,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,562,-0.08424545
49,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,688,1.166909855
50,40000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,410,-1.593575659
31,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,437.25,-1.3229885
41,80000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,431.25,-1.382567324
23,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,672.25,1.010515442
42,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,511.25,-0.588183004
46,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,466.25,-1.035024184
55,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,446.75,-1.228655362
39,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,654,0.829296519
61,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,561.5,-0.089210352
26,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,616,0.451963966
42,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,616,0.451963966
51,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,681.75,1.10484858
25,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,617.25,0.464376221
25,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,710.75,1.392812896
31,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,564,-0.064385842
43,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,589.25,0.186341709
50,40000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,600,0.293087102
50,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,665,0.938524363
23,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,467.5,-1.022611929
37,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,400.25,-1.690391248
50,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,552.75,-0.176096137
28,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,766.75,1.94888192
37,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,551,-0.193473294
59,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,336.75,-2.320933803
61,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,590.5,0.198753964
32,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,519,-0.511227023
36,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,514,-0.560876043
47,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,462.25,-1.0747434
64,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,695.25,1.238900934
30,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,565.25,-0.051973587
45,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,494,-0.759472123
57,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,433.75,-1.357742814
35,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,469,-1.007717223
49,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,606.25,0.355148377
43,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,613.75,0.429621907
22,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,582,0.11435063
30,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,570,-0.004807018
39,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,612.25,0.414727201
61,100000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,626.5,0.556226908
26,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,406.25,-1.630812424
61,40000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,510.75,-0.593147906
41,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,533,-0.372209766
37,80000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,679,1.077541619
22,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,592.25,0.216131121
25,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,508,-0.620454867
25,60000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,702,1.305927111
46,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,486,-0.838910555
36,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,541,-0.292771334
48,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,537.25,-0.330008099
54,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,543.75,-0.265464373
22,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,527.25,-0.429306139
60,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,552.75,-0.176096137
65,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,598.25,0.275709945
33,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,669,0.978243579
39,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,495.25,-0.747059868
38,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,739.75,1.680777212
63,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,545.5,-0.248087216
50,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,577,0.06470161
29,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,737,1.653470251
31,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,710.75,1.392812896
38,100000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,670,0.988173383
57,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,686.25,1.149532698
28,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,700,1.286067503
56,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,512.5,-0.575770749
48,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,513.25,-0.568323396
57,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,510.75,-0.593147906
64,100000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,732.25,1.606303682
26,40000,3,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,637,0.66048985
23,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,486,-0.838910555
29,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,527.25,-0.429306139
27,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,608.75,0.379972887
47,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,633,0.620770634
55,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,396.75,-1.725145562
54,60000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,649.75,0.787094852
55,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,540.5,-0.297736236
29,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,580,0.094491022
40,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,562,-0.08424545
59,60000,2,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,607.5,0.367560632
23,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,577,0.06470161
25,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,523,-0.471507806
56,80000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,402.75,-1.665566738
41,80000,3,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,598.25,0.275709945
40,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,599.75,0.290604651
39,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,351.25,-2.176951645
56,100000,4,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,688.5,1.171874757
23,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,708,1.365505935
57,60000,2,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,601.25,0.305499357
35,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,734.75,1.631128192
50,100000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,566,-0.044526234
55,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,349.75,-2.191846351
34,80000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,661,0.898805147
53,80000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,627,0.56119181
35,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,475,-0.948138399
43,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,591,0.203718866
29,100000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,736.75,1.6509878
36,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,488.25,-0.816568496
65,40000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,556.5,-0.138859372
33,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,622,0.51154279
52,60000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,521.75,-0.483920061
26,40000,1,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,424.25,-1.452075952
27,60000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,687.75,1.164427404
47,100000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,535,-0.352350158
42,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,560,-0.104105058
55,60000,2,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,500.5,-0.694928397
46,80000,1,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,446,-1.236102715
36,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,610.25,0.394867593
23,40000,1,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,565.25,-0.051973587
29,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,590.25,0.196271513
25,100000,4,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,805.75,2.336144277
40,40000,3,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,515,-0.550946239
59,80000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,553.75,-0.166166333
50,100000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,549.75,-0.205885549
37,80000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,559.25,-0.111552411
47,40000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,448.25,-1.213760656
45,60000,2,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,678.75,1.075059168
59,100000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,618.5,0.476788476
31,60000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,649.75,0.787094852
35,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,513,-0.570805847
49,80000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,563,-0.074315646
30,80000,3,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,721,1.494593387
50,60000,4,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,499,-0.709823103
32,60000,2,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,573,0.024982394
49,80000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,552.25,-0.181061039
24,60000,2,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,547,-0.23319251
29,100000,4,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,713,1.415154955
36,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,530.25,-0.399516727
34,40000,1,Business,0,0,1,0,Self,0,1,0,4,Medium,0,1,0,Yes,1,0,582.25,0.116833081
61,40000,3,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,417.75,-1.516619678
39,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,541,-0.292771334
30,80000,1,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,664,0.928594559
55,80000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,471.5,-0.982892713
29,60000,4,Government,0,1,0,0,Self,0,1,0,2,Medium,0,1,0,Yes,1,0,552,-0.18354349
65,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,683.25,1.119743286
55,100000,2,Private,0,0,0,1,Company,0,0,1,3,High,0,0,1,No,0,1,656.25,0.851638578
34,40000,1,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,545,-0.253052118
49,100000,4,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,587.75,0.171447003
45,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,357.25,-2.117372821
22,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,687,1.156980051
38,40000,1,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,423.25,-1.462005756
30,40000,3,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,592.25,0.216131121
26,60000,4,Business,0,0,1,0,Company,0,0,1,4,High,0,0,1,Yes,1,0,750.75,1.790005056
34,60000,2,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,549,-0.213332902
41,80000,3,Other,1,0,0,0,Self,0,1,0,1,Medium,0,1,0,No,0,1,501.25,-0.687481044
61,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,659.25,0.88142799
22,40000,3,Other,1,0,0,0,Company,0,0,1,1,High,0,0,1,No,0,1,464.25,-1.054883792
26,80000,1,Private,0,0,0,1,Self,0,1,0,3,Medium,0,1,0,No,0,1,523.25,-0.469025355
64,100000,4,Government,0,1,0,0,Company,0,0,1,2,High,0,0,1,Yes,1,0,628.25,0.573604065
