master_id,Responder,Age,Channel,FS_code,Marital_status,Gender,Prosperity_Index,WSI,IncomeGrp,No of prod1,MSL_prod1,MR_prod,LifeStage,No of prod2,MSL_prod2,num_of_cars,Family_doctor
11848,0,51,Broker,E,Yes,Male,High,1,2,8,19,Life,High,6,12,2,0
11849,0,30,Broker,E,Other,Male,Low,3,2,7,19,Life,Low,1,17,0,0
11850,0,39,Broker,E,No,Male,Low,3,2,10,28,Life,Low,4,30,3,1
11851,0,48,Broker,E,Other,Male,High,1,1,5,21,Life,High,1,21,4,0
11852,0,31,Broker,E,No,Male,Low,3,2,10,9,Life,Low,1,19,3,1
11853,0,39,Broker,E,Other,Male,Low,3,1,7,22,Life,Low,7,19,0,0
11854,0,32,Broker,E,Other,Male,Medium,2,2,4,13,Life,Medium,4,24,0,1
11855,0,52,Broker,E,No,Male,High,1,3,3,31,Life,High,5,15,1,0
11856,0,21,Broker,E,No,Male,Medium,2,2,4,34,Life,Medium,1,23,0,1
11857,0,52,Broker,E,Yes,Male,Medium,2,3,6,25,Life,Medium,3,2,1,0
11858,0,38,Broker,E,Other,Male,High,1,1,7,23,Life,High,7,31,3,1
11859,0,40,Broker,E,Other,Male,Low,3,3,10,30,Life,Low,5,33,3,0
11860,0,24,Broker,E,Other,Male,Medium,2,1,1,19,Life,Medium,7,17,3,1
11861,0,54,Broker,E,No,Male,Low,3,2,10,18,Life,Low,4,27,4,1
11862,0,32,Broker,E,No,Male,High,1,3,7,8,Life,High,9,13,4,0
11863,0,37,Broker,E,No,Male,Medium,2,3,6,6,Life,Medium,5,20,3,0
11864,0,39,Broker,E,Other,Male,Medium,2,3,6,19,Life,Medium,5,1,1,1
11865,0,28,Broker,E,Yes,Male,Medium,2,1,4,20,Life,Medium,7,18,4,0
11866,0,20,Broker,E,Yes,Male,Low,3,3,7,18,Life,Low,4,13,0,1
11867,0,20,Broker,E,No,Male,Medium,2,3,4,23,Life,Medium,8,14,2,0
11868,0,40,Broker,E,Yes,Male,High,1,3,8,29,Life,High,9,35,2,0
11869,0,31,Broker,E,Yes,Male,Low,3,3,9,20,Life,Low,4,35,3,0
11870,0,20,Broker,E,Other,Male,Low,3,3,9,13,Life,Low,5,31,1,0
11871,0,29,Broker,E,Other,Male,High,1,3,9,34,Life,High,1,35,0,0
11872,0,27,Broker,E,No,Male,Medium,2,1,6,14,Life,Medium,2,1,1,1
11873,0,20,Broker,E,Yes,Male,Medium,2,2,5,21,Life,Medium,9,30,4,0
11874,0,48,Broker,E,Other,Male,Medium,2,2,5,3,Life,Medium,10,6,0,0
11875,0,41,Broker,E,Yes,Male,Medium,2,2,8,26,Life,Medium,5,26,3,1
11876,0,37,Broker,E,Yes,Male,Low,3,3,4,27,Life,Low,10,1,3,1
11877,0,28,Broker,E,Other,Male,High,1,1,10,17,Life,High,9,26,3,0
11878,0,26,Broker,E,No,Male,Medium,2,3,10,19,Life,Medium,3,32,4,0
11879,0,31,Broker,E,Yes,Male,Low,3,1,3,11,Life,Low,7,32,0,0
11880,0,44,Broker,E,No,Male,High,1,3,9,23,Life,High,7,29,2,0
11881,0,41,Broker,E,Other,Male,Low,3,2,3,15,Life,Low,3,30,3,0
11882,0,32,Broker,E,Yes,Male,High,1,2,7,1,Life,High,9,16,4,1
11883,0,36,Broker,E,No,Male,High,1,2,2,30,Life,High,3,1,4,0
11884,0,38,Broker,E,Other,Male,Medium,2,2,2,26,Life,Medium,1,31,1,0
11885,0,48,Broker,E,Other,Male,Low,3,2,2,4,Life,Low,2,19,0,0
11886,0,49,Broker,E,Other,Male,Low,3,1,5,33,Life,Low,7,5,3,0
11887,0,31,Broker,E,No,Male,Low,3,1,7,34,Life,Low,7,12,3,0
11888,0,50,Broker,E,No,Male,High,1,3,1,23,Life,High,5,11,0,0
11889,0,55,Broker,E,No,Male,Medium,2,2,5,9,Life,Medium,5,26,4,0
11890,0,55,Broker,E,No,Male,Medium,2,3,2,12,Life,Medium,3,17,3,0
11891,0,54,Broker,E,Other,Male,Medium,2,2,1,21,Life,Medium,7,26,4,1
11892,0,42,Broker,E,Other,Male,Low,3,1,9,20,Life,Low,9,30,1,1
11893,0,48,Broker,E,No,Male,High,1,3,1,6,Life,High,2,23,4,1
11894,0,40,Broker,E,Yes,Male,Medium,2,2,3,30,Life,Medium,5,4,4,0
11895,0,36,Broker,E,No,Male,Medium,2,3,2,34,Life,Medium,6,25,4,0
11896,0,38,Broker,E,Other,Male,Medium,2,2,1,29,Life,Medium,1,1,2,1
11897,0,31,Broker,E,Yes,Male,High,1,1,1,3,Life,High,5,30,2,1
11898,0,55,Broker,E,Other,Male,Low,3,1,5,10,Life,Low,7,7,4,0
11899,0,23,Broker,E,Yes,Male,High,1,3,7,24,Life,High,5,16,4,1
11900,0,59,Broker,E,Yes,Male,Medium,2,1,8,6,Life,Medium,7,34,4,0
11901,0,29,Broker,E,No,Male,Low,3,1,7,3,Life,Low,7,29,3,0
11902,0,47,Broker,E,No,Male,High,1,2,5,12,Life,High,5,19,3,1
11903,0,33,Broker,E,Yes,Male,Medium,2,1,7,24,Life,Medium,2,6,4,1
11904,0,55,Broker,E,Other,Male,Low,3,3,2,17,Life,Low,7,29,2,0
11905,0,42,Broker,E,Other,Male,Low,3,3,1,23,Life,Low,1,8,4,1
11906,0,37,Broker,E,Yes,Male,Medium,2,2,1,5,Life,Medium,1,21,2,0
11907,0,30,Broker,E,Other,Male,Low,3,1,6,11,Life,Low,4,3,2,0
11908,0,36,Broker,E,Yes,Male,Low,3,2,6,18,Life,Low,8,18,4,1
11909,0,43,Broker,E,Yes,Male,High,1,3,7,34,Life,High,7,7,1,1
11910,0,50,Broker,E,Yes,Male,Medium,2,3,9,12,Life,Medium,6,32,0,0
11911,0,24,Broker,E,No,Male,Low,3,1,3,31,Life,Low,7,18,0,1
11912,0,43,Broker,E,Other,Male,Medium,2,1,2,4,Life,Medium,9,14,2,0
11913,0,54,Broker,E,Other,Male,Low,3,2,9,35,Life,Low,5,35,1,1
11914,0,37,Broker,E,Yes,Male,High,1,3,6,28,Life,High,2,14,4,1
11915,0,22,Broker,E,No,Male,Medium,2,2,9,11,Life,Medium,4,14,1,0
11916,0,37,Broker,E,Other,Male,High,1,1,4,19,Life,High,4,26,0,1
11917,0,33,Broker,E,No,Male,High,1,3,1,6,Life,High,2,8,1,1
11918,0,45,Broker,E,Yes,Male,Medium,2,2,6,26,Life,Medium,1,34,1,1
11919,0,55,Broker,E,No,Male,Medium,2,1,4,9,Life,Medium,8,19,2,1
11920,0,47,Broker,E,Other,Male,Medium,2,3,9,24,Life,Medium,4,14,0,0
11921,0,41,Broker,E,Yes,Male,High,1,2,7,12,Life,High,8,13,2,0
11922,0,29,Broker,E,No,Male,High,1,3,8,30,Life,High,8,22,0,1
11923,0,55,Broker,E,Yes,Male,High,1,2,3,31,Life,High,9,32,0,0
11924,0,42,Broker,E,Yes,Male,High,1,1,5,16,Life,High,7,6,4,1
11925,0,31,Broker,E,Other,Male,Low,3,1,2,33,Life,Low,2,21,3,0
11926,0,35,Broker,E,Other,Male,Low,3,3,6,36,Life,Low,3,15,4,0
11927,0,50,Broker,E,Yes,Male,High,1,3,4,13,Life,High,6,6,1,1
11928,0,28,Broker,E,Other,Male,High,1,1,8,7,Life,High,3,28,3,1
11929,0,35,Broker,E,Other,Male,High,1,1,4,15,Life,High,8,7,1,1
11930,0,47,Broker,E,Other,Male,Low,3,3,4,36,Life,Low,4,4,1,1
11931,0,42,Broker,E,No,Male,Low,3,3,2,27,Life,Low,7,3,3,1
11932,0,47,Broker,E,No,Male,Medium,2,3,10,7,Life,Medium,5,16,2,1
11933,0,27,Broker,E,No,Male,Low,3,1,7,15,Life,Low,8,16,0,1
11934,0,29,Broker,E,Other,Male,Low,3,3,1,11,Life,Low,3,36,3,1
11935,0,51,Broker,E,No,Male,Low,3,1,10,17,Life,Low,10,22,2,0
11936,0,58,Broker,E,Other,Male,Low,3,1,8,23,Life,Low,4,27,0,1
11937,0,29,Broker,E,Yes,Male,Medium,2,2,8,33,Life,Medium,9,20,1,0
11938,0,55,Broker,E,Yes,Male,Medium,2,3,10,13,Life,Medium,9,34,2,1
11939,0,46,Broker,E,Other,Male,Low,3,3,3,26,Life,Low,9,3,3,0
11940,0,28,Broker,E,No,Male,High,1,2,4,20,Life,High,10,7,1,0
11941,0,53,Broker,E,No,Male,High,1,2,7,15,Life,High,1,32,4,0
11942,0,55,Broker,E,Other,Male,Low,3,2,9,32,Life,Low,2,35,1,1
11943,0,48,Broker,E,No,Male,Low,3,2,8,27,Life,Low,5,28,4,0
11944,0,35,Broker,E,Other,Male,Low,3,3,9,30,Life,Low,2,10,1,0
11945,0,57,Broker,E,Yes,Male,High,1,2,6,30,Life,High,7,24,1,0
11946,0,33,Broker,E,Other,Male,Medium,2,2,5,22,Life,Medium,8,10,0,0
11947,0,47,Broker,E,No,Male,Low,3,1,2,20,Life,Low,9,28,3,0
11948,0,21,Broker,E,Yes,Male,High,1,1,4,17,Life,High,10,21,0,1
11949,0,32,Broker,E,Other,Male,Medium,2,3,7,5,Life,Medium,1,4,3,0
11950,0,48,Broker,E,No,Male,High,1,2,4,22,Life,High,6,4,1,1
11951,0,30,Broker,E,Other,Male,High,1,3,3,16,Life,High,6,29,4,0
11952,0,26,Broker,E,No,Male,Low,3,1,8,3,Life,Low,8,18,4,1
11953,0,42,Broker,E,No,Male,Medium,2,3,8,31,Life,Medium,2,16,4,0
11954,0,30,Broker,E,Other,Male,Low,3,2,10,26,Life,Low,4,36,1,0
11955,0,38,Broker,E,Yes,Male,High,1,1,10,1,Life,High,4,35,1,1
11956,0,38,Broker,E,No,Male,Medium,2,3,2,9,Life,Medium,6,23,2,0
11957,0,57,Broker,E,Yes,Male,Low,3,3,10,16,Life,Low,5,11,2,0
11958,0,25,Broker,E,Other,Male,High,1,2,4,9,Life,High,1,10,2,1
11959,0,47,Broker,E,No,Male,High,1,1,2,1,Life,High,2,21,4,0
11960,0,40,Broker,E,Other,Male,High,1,2,4,2,Life,High,4,20,0,0
11961,0,44,Broker,E,No,Male,Low,3,2,7,35,Life,Low,9,33,3,0
11962,0,42,Broker,E,Yes,Male,Low,3,2,7,30,Life,Low,3,23,1,1
11963,0,59,Broker,E,Yes,Male,Medium,2,2,2,27,Life,Medium,10,6,2,1
11964,0,20,Broker,E,Yes,Male,High,1,3,6,34,Life,High,6,10,0,0
11965,0,47,Broker,E,Other,Male,Medium,2,1,2,11,Life,Medium,3,11,3,0
11966,0,45,Broker,E,Other,Male,High,1,1,4,23,Life,High,9,24,3,1
11967,0,43,Broker,E,No,Male,Low,3,1,3,24,Life,Low,4,32,1,1
11968,0,24,Broker,E,Yes,Male,High,1,2,2,14,Life,High,6,10,4,1
11969,0,60,Broker,E,Other,Male,Medium,2,3,3,7,Life,Medium,4,11,2,0
11970,0,48,Broker,E,Yes,Male,High,1,3,7,20,Life,High,9,35,3,0
11971,0,24,Broker,E,No,Male,High,1,3,4,5,Life,High,9,6,2,1
11972,0,25,Broker,E,Other,Male,High,1,1,7,26,Life,High,7,8,2,0
11973,0,49,Broker,E,No,Male,Low,3,3,3,25,Life,Low,1,32,0,1
11974,0,52,Broker,E,Yes,Male,High,1,3,9,4,Life,High,4,30,1,0
11975,0,26,Broker,E,Other,Male,Low,3,2,2,12,Life,Low,6,23,0,0
11976,0,49,Broker,E,Yes,Male,Medium,2,1,5,10,Life,Medium,7,6,1,1
11977,0,47,Broker,E,No,Male,Medium,2,1,2,35,Life,Medium,8,13,4,0
11978,0,41,Broker,E,Yes,Male,Low,3,2,2,3,Life,Low,9,3,0,0
11979,0,32,Broker,E,Yes,Male,Medium,2,1,4,19,Life,Medium,8,13,3,0
11980,0,49,Broker,E,Other,Male,Low,3,1,3,22,Life,Low,3,9,2,0
11981,0,24,Broker,E,No,Male,High,1,1,9,30,Life,High,3,16,4,0
11982,0,37,Broker,E,No,Male,Low,3,1,5,15,Life,Low,6,7,3,1
11983,0,50,Broker,E,Yes,Male,Medium,2,2,7,7,Life,Medium,9,32,4,0
11984,0,38,Broker,E,Yes,Male,High,1,3,6,35,Life,High,4,29,0,0
11985,0,56,Broker,E,Yes,Male,High,1,2,7,10,Life,High,10,10,1,0
11986,0,52,Broker,E,Other,Male,High,1,1,6,32,Life,High,9,17,0,1
11987,0,35,Broker,E,No,Male,Medium,2,2,6,20,Life,Medium,2,2,1,1
11988,0,22,Broker,E,No,Male,High,1,3,2,26,Life,High,2,8,1,1
11989,0,56,Broker,E,No,Male,Medium,2,3,10,33,Life,Medium,4,17,1,1
11990,0,26,Broker,E,No,Male,Medium,2,3,8,14,Life,Medium,3,24,4,0
11991,0,51,Broker,E,No,Male,Medium,2,2,9,28,Life,Medium,2,20,0,1
11992,0,48,Broker,E,No,Male,High,1,3,2,32,Life,High,4,32,0,1
11993,0,45,Broker,E,Yes,Male,High,1,3,4,16,Life,High,1,13,4,0
11994,0,26,Broker,E,Other,Male,High,1,1,6,24,Life,High,7,22,4,0
11995,0,30,Broker,E,Other,Male,Medium,2,3,4,18,Life,Medium,3,13,0,0
11996,0,39,Broker,E,Yes,Male,High,1,1,3,26,Life,High,9,29,4,1
11997,0,36,Broker,E,Other,Male,High,1,3,1,15,Life,High,7,21,0,0
11998,0,59,Direct,E,Other,Male,Medium,2,1,2,27,Life,Medium,1,36,3,0
11999,0,48,Direct,E,Other,Male,Low,3,3,3,19,Life,Low,5,17,1,0
12000,0,34,Direct,E,No,Male,High,1,3,1,13,Life,High,7,6,1,0
12001,0,31,Direct,C,No,Male,High,1,2,4,31,Life,High,4,7,4,0
12002,0,44,Direct,C,No,Male,Low,3,3,3,36,Life,Low,9,31,1,0
12003,0,47,Direct,C,Yes,Male,Low,3,3,4,13,Life,Low,4,12,0,0
12004,0,57,Direct,C,Other,Male,Low,3,2,1,4,Life,Low,6,20,4,1
12005,0,30,Direct,C,Yes,Male,Low,3,3,5,18,Life,Low,1,28,1,0
12006,0,51,Direct,C,Yes,Male,Medium,2,2,2,20,Life,Medium,5,21,4,1
12007,0,51,Direct,C,Other,Male,High,1,1,10,34,Life,High,10,5,1,0
12008,0,28,Direct,C,Yes,Male,High,1,1,3,23,Life,High,8,20,0,0
12009,0,34,Direct,C,Yes,Male,Medium,2,3,5,35,Life,Medium,7,4,3,0
12010,0,25,Direct,C,Other,Male,High,1,2,5,24,Life,High,1,21,0,0
12011,0,22,Direct,C,Yes,Male,Low,3,2,7,3,Life,Low,2,34,3,1
12012,0,28,Direct,C,No,Male,High,1,1,9,10,Life,High,8,31,1,1
12013,0,58,Direct,C,No,Male,Medium,2,3,8,16,Life,Medium,1,8,0,1
12014,0,47,Direct,C,Other,Male,High,1,2,10,23,Life,High,9,14,0,1
12015,0,41,Direct,C,Yes,Male,High,1,2,6,4,Life,High,8,22,0,0
12016,0,34,Direct,C,Yes,Male,Medium,2,3,8,17,Life,Medium,4,20,2,0
12017,0,45,Direct,C,No,Male,Medium,2,2,8,1,Life,Medium,3,4,1,1
12018,0,31,Direct,C,Yes,Male,Medium,2,3,6,6,Life,Medium,10,17,2,0
12019,0,21,Direct,C,Other,Male,Medium,2,1,1,36,Life,Medium,7,4,3,0
12020,0,28,Direct,C,No,Male,Low,3,2,5,8,Life,Low,7,19,4,1
12021,0,36,Direct,C,No,Male,Low,3,2,7,25,Life,Low,3,12,2,1
12022,0,50,Direct,C,Other,Male,High,1,1,6,30,Life,High,7,23,3,1
12023,0,27,Direct,C,Other,Male,Low,3,2,1,10,Life,Low,4,3,4,1
12024,0,31,Direct,C,Other,Male,High,1,1,5,31,Life,High,8,14,3,0
12025,0,45,Direct,C,Yes,Male,High,1,2,10,6,Life,High,1,32,0,0
12026,0,39,Direct,C,Yes,Male,High,1,1,7,10,Life,High,4,32,1,0
12027,0,42,Direct,C,No,Male,Medium,2,2,6,28,Life,Medium,8,11,0,0
12028,0,21,Direct,C,No,Male,Medium,2,1,5,35,Life,Medium,5,4,1,0
12029,0,38,Direct,C,Other,Male,High,1,3,7,31,Life,High,4,35,1,0
12030,0,31,Direct,C,No,Male,High,1,3,6,12,Life,High,10,21,2,1
12031,0,27,Direct,C,No,Male,High,1,3,10,15,Life,High,5,9,3,1
12032,0,27,Direct,C,No,Male,Medium,2,3,6,25,Life,Medium,7,20,2,1
12033,0,36,Direct,C,Other,Male,Medium,2,2,5,4,Life,Medium,8,22,4,0
12034,0,60,Direct,C,Other,Male,Low,3,2,6,16,Life,Low,10,7,3,0
12035,0,56,Direct,C,No,Male,High,1,1,7,21,Life,High,6,23,2,0
12036,0,51,Direct,C,Yes,Male,Low,3,3,6,1,Life,Low,6,21,3,1
12037,0,43,Direct,C,No,Male,Low,3,3,2,32,Life,Low,7,32,3,1
12038,0,24,Direct,C,Other,Male,High,1,2,1,9,Life,High,10,4,4,0
12039,0,57,Direct,C,Other,Male,High,1,2,1,1,Life,High,6,32,0,1
12040,0,43,Direct,C,Yes,Male,Low,3,3,8,13,Life,Low,10,12,1,0
12041,0,42,Direct,C,Other,Male,Low,3,2,3,11,Life,Low,10,11,0,1
12042,0,33,Direct,C,No,Male,Low,3,1,10,20,Life,Low,10,34,3,1
12043,0,30,Direct,C,Yes,Male,Low,3,1,8,31,Life,Low,10,24,0,0
12044,0,49,Direct,C,Yes,Male,Low,3,1,8,12,Life,Low,8,8,4,1
12045,0,60,Direct,C,No,Male,Low,3,3,7,4,Life,Low,2,4,1,1
12046,0,57,Direct,C,Other,Male,Low,3,2,8,34,Life,Low,2,20,2,1
12047,0,51,Direct,C,No,Male,Low,3,2,10,2,Life,Low,8,34,1,1
12048,0,45,Direct,C,Other,Male,Low,3,1,2,12,Life,Low,5,23,1,1
12049,0,60,Direct,C,Other,Male,High,1,2,5,33,Life,High,8,12,2,0
12050,0,25,Direct,C,No,Male,High,1,2,2,12,Life,High,5,29,3,1
12051,0,48,Direct,C,Other,Male,High,1,3,3,28,Life,High,3,10,0,1
12052,0,49,Direct,C,Other,Male,Medium,2,2,8,31,Life,Medium,2,32,2,1
12053,0,58,Direct,C,No,Male,Low,3,2,5,34,Life,Low,3,31,2,0
12054,0,47,Direct,C,No,Male,High,1,3,10,11,Life,High,7,19,0,0
12055,0,31,Direct,C,Other,Male,High,1,1,8,8,Life,High,6,27,3,0
12056,0,36,Direct,C,Yes,Male,Medium,2,2,7,17,Life,Medium,3,10,2,1
12057,0,43,Direct,C,Other,Male,Low,3,3,3,29,Life,Low,2,25,1,0
12058,0,30,Direct,C,Yes,Male,High,1,2,5,18,Life,High,5,3,2,1
12059,0,21,Direct,C,Yes,Male,Low,3,2,3,20,Life,Low,6,32,3,1
12060,0,51,Direct,C,No,Male,Medium,2,3,4,15,Life,Medium,6,21,1,0
12061,0,44,Direct,C,Other,Male,Low,3,2,6,31,Life,Low,4,29,0,0
12062,0,42,Direct,C,Yes,Male,Medium,2,3,6,2,Life,Medium,10,13,3,1
12063,0,23,Direct,C,No,Male,Low,3,3,5,28,Life,Low,10,34,0,1
12064,0,29,Direct,C,Other,Male,High,1,3,7,21,Life,High,3,25,0,0
12065,0,27,Direct,C,No,Male,High,1,3,3,21,Life,High,2,35,2,1
12066,0,43,Direct,C,Yes,Male,High,1,1,7,25,Life,High,10,7,0,1
12067,0,59,Direct,C,Yes,Male,Low,3,1,6,20,Life,Low,9,8,2,1
12068,0,39,Direct,C,Other,Male,High,1,3,8,32,Life,High,10,21,1,0
12069,0,20,Direct,C,No,Male,Medium,2,1,4,16,Life,Medium,5,23,3,0
12070,0,56,Direct,C,Yes,Male,Low,3,1,7,34,Life,Low,2,24,0,1
12071,0,25,Direct,C,Yes,Male,Low,3,2,4,25,Life,Low,2,32,4,1
12072,0,26,Direct,C,Yes,Male,High,1,3,6,11,Life,High,9,20,1,1
12073,0,26,Direct,C,No,Male,High,1,3,3,28,Life,High,6,11,0,1
12074,0,51,Direct,C,Yes,Male,Low,3,2,5,16,Life,Low,9,29,3,1
12075,0,43,Direct,C,Other,Male,Low,3,3,7,32,Life,Low,4,27,0,1
12076,0,35,Direct,C,Yes,Male,Medium,2,1,2,31,Life,Medium,5,32,3,1
12077,0,34,Direct,C,Other,Male,Medium,2,3,3,35,Life,Medium,5,27,4,1
12078,0,53,Direct,C,Other,Male,Medium,2,1,3,32,Life,Medium,10,3,4,1
12079,0,40,Direct,C,Yes,Male,High,1,2,2,23,Life,High,10,36,3,1
12080,0,51,Direct,C,Yes,Male,Low,3,2,10,17,Life,Low,1,14,3,1
12081,0,20,Direct,C,Yes,Male,Low,3,2,3,21,Life,Low,1,7,0,0
12082,0,38,Direct,C,Other,Male,Low,3,2,8,11,Life,Low,4,36,4,1
12083,0,34,Direct,C,Other,Male,Low,3,1,7,13,Life,Low,9,18,3,1
12084,0,47,Direct,C,Yes,Male,Medium,2,1,1,18,Life,Medium,9,15,0,1
12085,0,32,Direct,C,No,Male,High,1,2,5,34,Life,High,2,1,4,0
12086,0,39,Direct,C,Other,Male,Low,3,2,2,13,Life,Low,6,14,1,1
12087,0,59,Direct,C,No,Male,Medium,2,2,5,27,Life,Medium,8,10,0,1
12088,0,42,Direct,C,No,Male,Low,3,2,8,24,Life,Low,5,21,1,1
12089,0,28,Direct,C,Other,Male,Medium,2,2,5,30,Life,Medium,5,25,1,1
12090,0,22,Direct,C,Yes,Male,Low,3,2,4,28,Life,Low,4,32,4,0
12091,0,49,Direct,C,No,Male,High,1,3,6,16,Life,High,5,6,3,0
12092,0,37,Direct,C,Other,Male,Low,3,1,5,19,Life,Low,5,23,4,0
12093,0,35,Direct,C,Yes,Male,Medium,2,3,3,4,Life,Medium,3,4,3,1
12094,0,57,Direct,C,Yes,Male,Medium,2,1,3,12,Life,Medium,8,34,1,1
12095,0,59,Direct,C,Other,Male,High,1,2,2,13,Life,High,9,36,0,1
12096,0,51,Direct,C,Yes,Male,Low,3,2,10,9,Life,Low,2,20,4,1
12097,0,55,Direct,C,Yes,Male,Low,3,2,10,2,Life,Low,6,26,3,1
12098,0,35,Direct,C,Yes,Male,High,1,1,10,19,Life,High,1,21,1,0
12099,0,36,Direct,C,No,Male,High,1,3,10,35,Life,High,2,16,4,1
12100,0,41,Direct,C,Other,Male,Low,3,3,2,15,Life,Low,10,31,3,0
12101,0,50,Direct,C,Yes,Male,Low,3,3,3,26,Life,Low,9,22,1,0
12102,0,46,Direct,C,Yes,Male,High,1,1,9,6,Life,High,2,33,3,0
12103,0,38,Direct,C,Other,Male,Low,3,2,2,13,Life,Low,4,14,0,0
12104,0,22,Direct,C,Yes,Male,Low,3,3,10,25,Life,Low,2,17,4,0
12105,0,33,Direct,C,Yes,Male,High,1,3,2,9,Life,High,9,11,1,0
12106,0,22,Direct,C,No,Male,Medium,2,3,4,3,Life,Medium,1,10,0,0
12107,0,22,Direct,C,Other,Male,Medium,2,1,2,16,Life,Medium,2,32,3,1
12108,0,21,Direct,C,Yes,Male,Low,3,1,8,11,Life,Low,6,24,1,1
12109,0,51,Direct,C,Other,Male,Medium,2,3,5,8,Life,Medium,6,29,1,0
12110,0,30,Direct,C,Other,Male,Low,3,1,6,22,Life,Low,6,31,4,0
12111,0,42,Direct,C,No,Male,High,1,3,9,20,Life,High,6,8,1,1
12112,0,59,Direct,C,Other,Male,Medium,2,3,2,30,Life,Medium,1,35,3,1
12113,0,54,Direct,C,Yes,Male,Medium,2,3,1,22,Life,Medium,3,31,4,0
12114,0,34,Direct,C,No,Male,Medium,2,2,5,23,Life,Medium,6,8,1,0
12115,0,57,Direct,C,No,Male,High,1,3,8,5,Life,High,7,27,1,1
12116,0,20,Direct,C,Yes,Male,Medium,2,3,8,10,Life,Medium,4,32,2,0
12117,0,22,Direct,C,Yes,Male,Low,3,1,5,17,Life,Low,1,32,4,0
12118,0,46,Direct,C,Yes,Male,Medium,2,3,10,34,Life,Medium,4,20,0,1
12119,0,36,Direct,C,No,Male,Medium,2,2,1,22,Life,Medium,6,26,0,0
12120,0,57,Direct,C,Other,Male,Low,3,1,10,22,Life,Low,9,27,3,1
12121,0,24,Direct,C,No,Male,Low,3,1,4,12,Life,Low,4,7,2,0
12122,0,32,Direct,C,No,Male,Medium,2,2,2,30,Life,Medium,10,5,3,0
12123,0,45,Direct,C,Yes,Male,Low,3,3,6,36,Life,Low,7,29,1,0
12124,0,43,Direct,C,Other,Male,Low,3,2,7,8,Life,Low,4,27,0,1
12125,0,28,Direct,C,No,Male,Medium,2,2,6,14,Life,Medium,7,19,0,0
12126,0,49,Direct,C,No,Male,High,1,3,5,15,Life,High,7,7,0,1
12127,0,27,Direct,C,Yes,Male,Low,3,1,1,33,Life,Low,5,27,0,1
12128,0,41,Direct,C,Yes,Male,Low,3,3,10,32,Life,Low,6,35,0,0
12129,0,53,Direct,C,No,Male,Low,3,3,3,24,Life,Low,9,3,1,1
12130,0,51,Direct,C,No,Male,Low,3,1,7,16,Life,Low,9,21,4,0
12131,0,24,Direct,C,Other,Male,Low,3,2,7,2,Life,Low,4,29,3,0
12132,0,24,Direct,C,Other,Male,Medium,2,2,10,6,Life,Medium,9,32,4,0
12133,0,32,Direct,C,Yes,Male,Medium,2,3,3,24,Life,Medium,8,11,0,1
12134,0,24,Direct,C,Other,Male,Low,3,3,7,3,Life,Low,2,20,2,0
12135,0,23,Direct,C,Yes,Male,Low,3,2,6,13,Life,Low,8,30,4,0
12136,0,38,Direct,C,Yes,Male,High,1,3,1,9,Life,High,5,7,1,1
12137,0,57,Direct,C,Other,Male,Medium,2,2,10,14,Life,Medium,10,13,1,0
12138,0,21,Direct,C,Other,Male,Low,3,3,8,14,Life,Low,4,35,2,0
12139,0,26,Direct,C,Other,Male,Medium,2,2,2,28,Life,Medium,4,9,2,0
12140,0,53,Direct,C,Other,Male,Medium,2,3,8,21,Life,Medium,3,17,4,1
12141,0,38,Direct,C,Other,Male,Low,3,2,3,30,Life,Low,8,32,0,0
12142,0,48,Direct,C,Other,Male,Low,3,1,1,32,Life,Low,6,5,2,0
12143,0,59,Direct,C,Other,Male,High,1,1,5,5,Life,High,8,15,3,0
12144,0,50,Direct,C,No,Male,High,1,2,10,1,Life,High,3,18,4,0
12145,0,52,Direct,C,Other,Male,Medium,2,2,5,4,Life,Medium,3,12,2,0
12146,0,37,Direct,C,Yes,Male,Medium,2,3,1,18,Life,Medium,7,32,4,1
12147,0,53,Direct,C,Other,Male,High,1,2,3,10,Life,High,9,20,4,0
12148,0,30,Direct,C,No,Male,High,1,2,4,13,Life,High,6,35,1,0
12149,0,48,Direct,E,No,Male,Medium,2,1,7,26,Life,Medium,2,23,3,1
12150,0,42,Direct,E,Yes,Male,High,1,2,3,19,Life,High,8,31,4,1
12151,0,59,Direct,E,Other,Male,Medium,2,1,7,7,Life,Medium,2,26,0,0
12152,0,43,Direct,E,Yes,Male,Medium,2,1,2,6,Life,Medium,5,35,0,1
12153,0,21,Direct,E,Yes,Male,Low,3,3,2,9,Life,Low,9,18,4,1
12154,0,38,Direct,E,Other,Male,High,1,1,2,27,Life,High,7,17,0,1
12155,0,31,Direct,E,Other,Male,Medium,2,3,6,33,Life,Medium,8,9,2,0
12156,0,26,Direct,E,No,Male,Low,3,2,9,14,Life,Low,3,4,2,0
12157,0,50,Direct,E,Yes,Male,High,1,3,8,8,Life,High,5,3,0,0
12158,0,28,Direct,E,Yes,Male,High,1,2,8,29,Life,High,3,29,0,1
12159,0,28,Direct,E,Other,Male,Low,3,1,3,5,Life,Low,7,13,0,0
12160,0,43,Direct,E,Yes,Male,Low,3,1,6,18,Life,Low,9,15,0,1
12161,0,49,Direct,E,Yes,Male,High,1,3,2,33,Life,High,3,2,1,0
12162,0,39,Direct,E,Yes,Male,Low,3,2,1,19,Life,Low,6,20,1,1
12163,0,22,Direct,E,Other,Male,Low,3,1,1,14,Life,Low,8,27,0,1
